Year,Research_Development_Value,Variable,Breakdown,Category,Status,Unit,Footnotes,Sampling_Error
1.4243351985361403,1,0,0,49,0,0,69,2
-1.7140771307017215,979,0,0,59,0,0,88,927
-0.8173878937766182,1250,0,0,59,0,0,69,798
-0.3690432753140665,1,0,0,59,0,0,69,2
0.07930134314848519,268,0,0,59,0,0,69,759
0.5276459616110369,1,0,0,59,0,0,69,2
0.9759905800735886,370,0,0,59,0,0,69,912
1.4243351985361403,1,0,0,59,0,0,69,2
-1.7140771307017215,868,0,0,61,0,0,88,1114
-0.8173878937766182,999,0,0,61,0,0,69,1292
-0.3690432753140665,1,0,0,61,0,0,69,2
0.07930134314848519,1180,0,0,61,0,0,69,1147
0.5276459616110369,1,0,0,61,0,0,69,2
0.9759905800735886,255,0,0,61,0,0,69,1147
1.4243351985361403,1,0,0,61,0,0,69,2
-1.7140771307017215,835,0,0,63,0,0,88,1236
-0.8173878937766182,858,0,0,63,0,0,69,531
-0.3690432753140665,1,0,0,63,0,0,69,2
0.07930134314848519,379,0,0,63,0,0,69,1034
0.5276459616110369,1,0,0,63,0,0,69,2
0.9759905800735886,707,0,0,63,0,0,69,1140
1.4243351985361403,1,0,0,63,0,0,69,2
-1.7140771307017215,231,0,0,67,0,0,69,1201
-0.8173878937766182,364,0,0,67,0,0,69,213
-0.3690432753140665,1,0,0,67,0,0,69,2
0.07930134314848519,427,0,0,67,0,0,69,1316
0.5276459616110369,1,0,0,67,0,0,69,2
0.9759905800735886,570,0,0,67,1,0,69,1308
1.4243351985361403,1,0,0,67,0,0,69,2
-1.7140771307017215,274,0,0,69,0,0,88,874
-0.8173878937766182,419,0,0,69,0,0,69,1226
-0.3690432753140665,1,0,0,69,0,0,69,2
0.07930134314848519,720,0,0,69,0,0,69,1126
0.5276459616110369,1,0,0,69,0,0,69,2
0.9759905800735886,599,0,0,69,0,0,69,1219
1.4243351985361403,1,0,0,69,0,0,69,2
-1.7140771307017215,599,0,0,74,0,0,88,953
-0.8173878937766182,784,0,0,74,0,0,88,1295
-0.3690432753140665,1,0,0,74,0,0,88,2
0.07930134314848519,720,0,0,74,0,0,88,1132
0.5276459616110369,1,0,0,74,0,0,88,2
0.9759905800735886,929,0,0,74,0,0,88,1025
1.4243351985361403,1,0,0,74,0,0,88,2
-1.7140771307017215,1237,0,0,75,0,0,88,3
-0.8173878937766182,1282,0,0,75,0,0,88,3
-0.3690432753140665,1,0,0,75,0,0,88,2
0.07930134314848519,252,0,0,75,0,0,88,3
0.5276459616110369,1,0,0,75,0,0,88,2
0.9759905800735886,264,0,0,75,0,0,88,3
1.4243351985361403,1,0,0,75,0,0,88,2
-1.7140771307017215,798,0,0,78,0,0,69,1543
-0.8173878937766182,847,0,0,78,0,0,69,1048
-0.3690432753140665,1,0,0,78,0,0,88,2
0.07930134314848519,1127,0,0,78,0,0,69,878
0.5276459616110369,1,0,0,78,0,0,69,2
0.9759905800735886,1092,0,0,78,0,0,69,652
1.4243351985361403,1,0,0,78,0,0,69,2
-1.7140771307017215,735,0,0,79,0,0,88,339
-0.8173878937766182,1047,0,0,79,0,0,88,1452
-0.3690432753140665,1,0,0,79,0,0,88,2
0.07930134314848519,1070,0,0,79,0,0,88,1086
0.5276459616110369,1,0,0,79,0,0,88,2
0.9759905800735886,735,0,0,79,0,0,88,1423
1.4243351985361403,1,0,0,79,0,0,88,2
-1.7140771307017215,951,0,0,82,0,0,88,1293
-0.8173878937766182,615,0,0,82,0,0,88,443
-0.3690432753140665,1,0,0,82,0,0,69,2
0.07930134314848519,527,0,0,82,0,0,69,759
0.5276459616110369,1,0,0,82,0,0,69,2
0.9759905800735886,379,0,0,82,0,0,69,1302
1.4243351985361403,1,0,0,82,0,0,69,2
-1.7140771307017215,1281,0,2,2,0,0,69,830
-0.8173878937766182,1293,0,2,2,0,0,69,1194
-0.3690432753140665,1293,0,2,2,0,0,69,970
0.07930134314848519,185,0,2,2,0,0,69,951
0.5276459616110369,1255,0,2,2,0,0,69,889
0.9759905800735886,1250,0,2,2,0,0,69,1120
1.4243351985361403,303,0,2,2,0,0,69,1100
-1.7140771307017215,1103,0,2,7,0,0,69,1528
-0.8173878937766182,1104,0,2,7,0,0,69,23
-0.3690432753140665,1176,0,2,7,1,0,69,1530
0.07930134314848519,1218,0,2,7,1,0,69,1427
0.5276459616110369,1174,0,2,7,1,0,69,1423
0.9759905800735886,1198,0,2,7,1,0,69,1418
1.4243351985361403,1290,0,2,7,0,0,69,1419
-1.7140771307017215,1213,0,2,11,0,0,69,1633
-0.8173878937766182,294,0,2,11,0,0,69,574
-0.3690432753140665,341,0,2,11,1,0,69,1529
0.07930134314848519,397,0,2,11,0,0,69,1526
0.5276459616110369,513,0,2,11,1,0,69,1315
0.9759905800735886,552,0,2,11,1,0,69,1425
1.4243351985361403,610,0,2,11,0,0,69,1628
-1.7140771307017215,1091,0,2,13,0,0,88,964
-0.8173878937766182,1206,0,2,13,0,0,88,1524
-0.3690432753140665,1,0,2,13,0,0,88,2
0.07930134314848519,1190,0,2,13,0,0,88,959
0.5276459616110369,1,0,2,13,0,0,88,2
0.9759905800735886,1251,0,2,13,0,0,88,707
1.4243351985361403,1,0,2,13,0,0,88,2
-1.7140771307017215,1237,0,2,16,0,0,88,3
-0.8173878937766182,1282,0,2,16,0,0,88,3
-0.3690432753140665,1,0,2,16,0,0,88,2
0.07930134314848519,252,0,2,16,0,0,88,3
0.5276459616110369,1,0,2,16,0,0,88,2
0.9759905800735886,264,0,2,16,0,0,88,3
1.4243351985361403,1,0,2,16,0,0,88,2
-1.7140771307017215,1281,0,3,1,0,0,69,830
-0.8173878937766182,1293,0,3,1,0,0,69,1194
-0.3690432753140665,1293,0,3,1,0,0,69,970
0.07930134314848519,185,0,3,1,0,0,69,951
0.5276459616110369,1255,0,3,1,0,0,69,889
0.9759905800735886,1250,0,3,1,0,0,69,1120
1.4243351985361403,303,0,3,1,0,0,69,1100
-1.7140771307017215,215,0,3,5,0,0,69,907
-0.8173878937766182,1153,0,3,5,0,0,69,574
-0.3690432753140665,1175,0,3,5,0,0,69,797
0.07930134314848519,206,0,3,5,0,0,69,214
0.5276459616110369,1299,0,3,5,0,0,69,611
0.9759905800735886,1226,0,3,5,0,0,69,209
1.4243351985361403,1245,0,3,5,0,0,69,658
-1.7140771307017215,1126,0,3,9,0,0,88,827
-0.8173878937766182,1249,0,3,9,0,0,88,1286
-0.3690432753140665,180,0,3,9,0,0,88,999
0.07930134314848519,248,0,3,9,0,0,88,1357
0.5276459616110369,214,0,3,9,0,0,88,306
0.9759905800735886,1249,0,3,9,0,0,88,379
1.4243351985361403,214,0,3,9,0,0,88,304
-1.7140771307017215,1047,0,3,14,0,0,88,380
-0.8173878937766182,1249,0,3,14,0,0,88,1013
-0.3690432753140665,214,0,3,14,0,0,88,976
0.07930134314848519,248,0,3,14,0,0,88,1105
0.5276459616110369,305,0,3,14,0,0,88,897
0.9759905800735886,248,0,3,14,0,0,88,568
1.4243351985361403,419,0,3,14,0,0,88,877
-1.7140771307017215,1165,0,3,17,0,0,69,383
-0.8173878937766182,244,0,3,17,0,0,69,1041
-0.3690432753140665,236,0,3,17,1,0,69,799
0.07930134314848519,194,0,3,17,1,0,69,877
0.5276459616110369,1250,0,3,17,1,0,69,931
0.9759905800735886,1075,0,3,17,1,0,69,613
1.4243351985361403,1139,0,3,17,0,0,69,304
-1.7140771307017215,669,0,3,19,0,0,88,915
-0.8173878937766182,669,0,3,19,0,0,88,1230
-0.3690432753140665,669,0,3,19,0,0,88,1674
0.07930134314848519,439,0,3,19,0,0,88,232
0.5276459616110369,1047,0,3,19,0,0,88,569
0.9759905800735886,951,0,3,19,0,0,88,1015
1.4243351985361403,1186,0,3,19,0,0,88,1065
-1.7140771307017215,1100,0,3,20,0,0,69,915
-0.8173878937766182,1134,0,3,20,0,0,69,27
-0.3690432753140665,1199,0,3,20,0,0,69,1628
0.07930134314848519,1267,0,3,20,0,0,69,23
0.5276459616110369,1139,0,3,20,0,0,69,655
0.9759905800735886,1118,0,3,20,0,0,69,518
1.4243351985361403,191,0,3,20,0,0,69,757
-1.7140771307017215,827,0,3,21,0,0,69,119
-0.8173878937766182,803,0,3,21,0,0,69,298
-0.3690432753140665,897,0,3,21,0,0,69,214
0.07930134314848519,948,0,3,21,0,0,69,126
0.5276459616110369,911,0,3,21,0,0,69,23
0.9759905800735886,1004,0,3,21,1,0,69,1635
1.4243351985361403,1080,0,3,21,0,0,69,1635
-1.7140771307017215,180,0,3,22,0,0,88,762
-0.8173878937766182,379,0,3,22,0,0,69,1014
-0.3690432753140665,642,0,3,22,0,0,69,997
0.07930134314848519,401,0,3,22,0,0,69,760
0.5276459616110369,527,0,3,22,0,0,69,1009
0.9759905800735886,707,0,3,22,0,0,69,1060
1.4243351985361403,657,0,3,22,0,0,69,516
-1.7140771307017215,219,0,3,23,0,0,69,569
-0.8173878937766182,569,0,3,23,0,0,69,1095
-0.3690432753140665,409,0,3,23,1,0,69,516
0.07930134314848519,390,0,3,23,0,0,69,757
0.5276459616110369,417,0,3,23,1,0,69,566
0.9759905800735886,428,0,3,23,0,0,69,120
1.4243351985361403,571,0,3,23,0,0,69,385
-1.7140771307017215,1160,0,3,24,0,0,69,617
-0.8173878937766182,240,0,3,24,0,0,69,1178
-0.3690432753140665,190,0,3,24,0,0,69,947
0.07930134314848519,407,0,3,24,0,0,69,1048
0.5276459616110369,516,0,3,24,0,0,69,722
0.9759905800735886,739,0,3,24,0,0,69,126
1.4243351985361403,817,0,3,24,0,0,69,215
-1.7140771307017215,885,0,3,25,0,0,69,213
-0.8173878937766182,1031,0,3,25,0,0,69,512
-0.3690432753140665,1159,0,3,25,0,0,69,124
0.07930134314848519,1265,0,3,25,0,0,69,208
0.5276459616110369,1285,0,3,25,0,0,69,26
0.9759905800735886,202,0,3,25,1,0,69,211
1.4243351985361403,205,0,3,25,0,0,69,298
-1.7140771307017215,533,0,3,26,0,0,120,857
-0.8173878937766182,875,0,3,26,0,0,120,1148
-0.3690432753140665,976,0,3,26,0,0,120,571
0.07930134314848519,964,0,3,26,0,0,120,126
0.5276459616110369,1080,0,3,26,0,0,120,121
0.9759905800735886,1079,0,3,26,1,0,120,450
1.4243351985361403,1230,0,3,26,0,0,120,660
-1.7140771307017215,1036,0,3,27,0,0,88,3
-0.8173878937766182,1168,0,3,27,0,0,88,1525
-0.3690432753140665,1,0,3,27,0,0,88,2
0.07930134314848519,1138,0,3,27,0,0,88,3
0.5276459616110369,1,0,3,27,0,0,88,2
0.9759905800735886,1188,0,3,27,0,0,88,3
1.4243351985361403,1,0,3,27,0,0,88,2
-1.7140771307017215,1118,0,3,28,0,0,88,1022
-0.8173878937766182,1092,0,3,28,0,0,88,1045
-0.3690432753140665,1,0,3,28,0,0,88,2
0.07930134314848519,1226,0,3,28,0,0,88,932
0.5276459616110369,1,0,3,28,0,0,88,2
0.9759905800735886,181,0,3,28,0,0,88,717
1.4243351985361403,1,0,3,28,0,0,88,2
-1.7140771307017215,1237,0,3,29,0,0,88,3
-0.8173878937766182,1282,0,3,29,0,0,88,3
-0.3690432753140665,1,0,3,29,0,0,88,2
0.07930134314848519,252,0,3,29,0,0,88,3
0.5276459616110369,1,0,3,29,0,0,88,2
0.9759905800735886,264,0,3,29,0,0,88,3
1.4243351985361403,1,0,3,29,0,0,88,2
-1.7140771307017215,359,0,4,0,0,0,5,1311
-0.8173878937766182,536,0,4,0,0,0,5,208
-0.3690432753140665,589,0,4,0,1,0,5,1310
0.07930134314848519,635,0,4,0,1,0,5,1308
0.5276459616110369,652,0,4,0,1,0,5,1198
0.9759905800735886,727,0,4,0,1,0,5,1206
1.4243351985361403,795,0,4,0,0,0,5,1315
-1.7140771307017215,1091,0,4,6,0,0,25,964
-0.8173878937766182,1206,0,4,6,0,0,25,1524
-0.3690432753140665,1,0,4,6,0,0,25,2
0.07930134314848519,1190,0,4,6,0,0,25,959
0.5276459616110369,1,0,4,6,0,0,25,2
0.9759905800735886,1251,0,4,6,0,0,25,707
1.4243351985361403,1,0,4,6,0,0,25,2
-1.7140771307017215,1237,0,4,10,0,0,25,3
-0.8173878937766182,1282,0,4,10,0,0,25,3
-0.3690432753140665,1,0,4,10,0,0,25,2
0.07930134314848519,252,0,4,10,0,0,25,3
0.5276459616110369,1,0,4,10,0,0,25,2
0.9759905800735886,264,0,4,10,0,0,25,3
1.4243351985361403,1,0,4,10,0,0,25,2
-1.7140771307017215,896,0,5,3,0,0,151,1092
-0.8173878937766182,360,0,5,3,0,0,151,1266
-0.3690432753140665,1,0,5,3,0,0,151,2
0.07930134314848519,390,0,5,3,0,0,151,1101
0.5276459616110369,1,0,5,3,0,0,151,2
0.9759905800735886,370,0,5,3,0,0,151,929
1.4243351985361403,1,0,5,3,0,0,151,2
-1.7140771307017215,320,0,5,4,0,0,151,610
-0.8173878937766182,522,0,5,4,0,0,151,125
-0.3690432753140665,1,0,5,4,0,0,151,2
0.07930134314848519,629,0,5,4,0,0,151,1315
0.5276459616110369,1,0,5,4,0,0,151,2
0.9759905800735886,616,0,5,4,0,0,151,27
1.4243351985361403,1,0,5,4,0,0,151,2
-1.7140771307017215,331,0,5,8,0,0,151,209
-0.8173878937766182,329,0,5,8,0,0,151,512
-0.3690432753140665,1,0,5,8,0,0,151,2
0.07930134314848519,540,0,5,8,0,0,151,297
0.5276459616110369,1,0,5,8,0,0,151,2
0.9759905800735886,650,0,5,8,0,0,151,29
1.4243351985361403,1,0,5,8,0,0,151,2
-1.7140771307017215,428,0,5,12,0,0,151,614
-0.8173878937766182,594,0,5,12,0,0,151,301
-0.3690432753140665,1,0,5,12,0,0,151,2
0.07930134314848519,741,0,5,12,0,0,151,26
0.5276459616110369,1,0,5,12,0,0,151,2
0.9759905800735886,885,0,5,12,0,0,151,31
1.4243351985361403,1,0,5,12,0,0,151,2
-1.7140771307017215,542,0,5,15,0,0,151,215
-0.8173878937766182,604,0,5,15,0,0,151,568
-0.3690432753140665,1,0,5,15,0,0,151,2
0.07930134314848519,768,0,5,15,0,0,151,452
0.5276459616110369,1,0,5,15,0,0,151,2
0.9759905800735886,779,0,5,15,0,0,151,519
1.4243351985361403,1,0,5,15,0,0,151,2
-1.7140771307017215,580,0,5,18,0,0,151,958
-0.8173878937766182,662,0,5,18,0,0,151,1423
-0.3690432753140665,1,0,5,18,0,0,151,2
0.07930134314848519,763,0,5,18,1,0,151,962
0.5276459616110369,1,0,5,18,0,0,151,2
0.9759905800735886,810,0,5,18,1,0,151,960
1.4243351985361403,1,0,5,18,0,0,151,2
-1.7140771307017215,728,0,6,90,0,0,69,961
-0.8173878937766182,828,0,6,90,0,0,69,1315
-0.3690432753140665,1,0,6,90,0,0,69,2
0.07930134314848519,923,0,6,90,1,0,69,963
0.5276459616110369,1,0,6,90,0,0,69,2
0.9759905800735886,989,0,6,90,1,0,69,963
1.4243351985361403,1,0,6,90,0,0,69,2
-1.7140771307017215,657,1,0,30,0,0,80,857
-0.8173878937766182,858,1,0,30,0,0,80,1231
-0.3690432753140665,1,1,0,30,0,0,80,2
0.07930134314848519,812,1,0,30,0,0,80,828
0.5276459616110369,1,1,0,30,0,0,80,2
0.9759905800735886,771,1,0,30,0,0,80,1151
1.4243351985361403,1,1,0,30,0,0,80,2
-1.7140771307017215,439,1,0,34,0,0,99,1147
-0.8173878937766182,1249,1,0,34,0,0,99,676
-0.3690432753140665,1,1,0,34,0,0,99,2
0.07930134314848519,1305,1,0,34,0,0,99,1726
0.5276459616110369,1,1,0,34,0,0,99,2
0.9759905800735886,1305,1,0,34,0,0,99,1726
1.4243351985361403,1,1,0,34,0,0,99,2
-1.7140771307017215,811,1,0,36,0,0,80,1526
-0.8173878937766182,799,1,0,36,0,0,80,1633
-0.3690432753140665,1,1,0,36,0,0,80,2
0.07930134314848519,945,1,0,36,1,0,80,1637
0.5276459616110369,1,1,0,36,0,0,80,2
0.9759905800735886,900,1,0,36,1,0,80,1418
1.4243351985361403,1,1,0,36,0,0,80,2
-1.7140771307017215,439,1,0,44,0,0,99,268
-0.8173878937766182,439,1,0,44,0,0,99,1404
-0.3690432753140665,1,1,0,44,0,0,99,2
0.07930134314848519,274,1,0,44,0,0,99,1120
0.5276459616110369,1,1,0,44,0,0,99,2
0.9759905800735886,379,1,0,44,0,0,99,1465
1.4243351985361403,1,1,0,44,0,0,99,2
-1.7140771307017215,835,1,0,46,0,0,80,56
-0.8173878937766182,1186,1,0,46,0,0,80,1195
-0.3690432753140665,1,1,0,46,0,0,80,2
0.07930134314848519,248,1,0,46,0,0,80,1168
0.5276459616110369,1,1,0,46,0,0,80,2
0.9759905800735886,1305,1,0,46,0,0,80,1726
1.4243351985361403,1,1,0,46,0,0,80,2
-1.7140771307017215,1037,1,0,49,0,0,80,212
-0.8173878937766182,1187,1,0,49,0,0,80,953
-0.3690432753140665,1,1,0,49,0,0,80,2
0.07930134314848519,1238,1,0,49,0,0,80,656
0.5276459616110369,1,1,0,49,0,0,80,2
0.9759905800735886,210,1,0,49,0,0,80,304
1.4243351985361403,1,1,0,49,0,0,80,2
-1.7140771307017215,379,1,0,59,0,0,99,1140
-0.8173878937766182,858,1,0,59,0,0,80,1070
-0.3690432753140665,1,1,0,59,0,0,80,2
0.07930134314848519,967,1,0,59,0,0,80,996
0.5276459616110369,1,1,0,59,0,0,80,2
0.9759905800735886,190,1,0,59,0,0,80,766
1.4243351985361403,1,1,0,59,0,0,80,2
-1.7140771307017215,642,1,0,61,0,0,99,1174
-0.8173878937766182,822,1,0,61,0,0,80,1391
-0.3690432753140665,1,1,0,61,0,0,80,2
0.07930134314848519,991,1,0,61,0,0,80,1293
0.5276459616110369,1,1,0,61,0,0,80,2
0.9759905800735886,1199,1,0,61,0,0,80,1158
1.4243351985361403,1,1,0,61,0,0,80,2
-1.7140771307017215,439,1,0,63,0,0,99,1339
-0.8173878937766182,508,1,0,63,0,0,80,481
-0.3690432753140665,1,1,0,63,0,0,80,2
0.07930134314848519,1305,1,0,63,0,0,80,1726
0.5276459616110369,1,1,0,63,0,0,80,2
0.9759905800735886,508,1,0,63,0,0,80,1077
1.4243351985361403,1,1,0,63,0,0,80,2
-1.7140771307017215,1043,1,0,67,0,0,80,1420
-0.8173878937766182,1185,1,0,67,0,0,80,303
-0.3690432753140665,1,1,0,67,0,0,80,2
0.07930134314848519,1284,1,0,67,0,0,80,1200
0.5276459616110369,1,1,0,67,0,0,80,2
0.9759905800735886,296,1,0,67,1,0,80,1525
1.4243351985361403,1,1,0,67,0,0,80,2
-1.7140771307017215,1186,1,0,69,0,0,99,974
-0.8173878937766182,274,1,0,69,0,0,80,1266
-0.3690432753140665,1,1,0,69,0,0,80,2
0.07930134314848519,330,1,0,69,0,0,80,1015
0.5276459616110369,1,1,0,69,0,0,80,2
0.9759905800735886,305,1,0,69,0,0,80,1303
1.4243351985361403,1,1,0,69,0,0,80,2
-1.7140771307017215,330,1,0,74,0,0,99,1015
-0.8173878937766182,561,1,0,74,0,0,99,1437
-0.3690432753140665,1,1,0,74,0,0,99,2
0.07930134314848519,355,1,0,74,0,0,99,1245
0.5276459616110369,1,1,0,74,0,0,99,2
0.9759905800735886,642,1,0,74,0,0,99,1094
1.4243351985361403,1,1,0,74,0,0,99,2
-1.7140771307017215,940,1,0,75,0,0,99,3
-0.8173878937766182,975,1,0,75,0,0,99,3
-0.3690432753140665,1,1,0,75,0,0,99,2
0.07930134314848519,1064,1,0,75,0,0,99,3
0.5276459616110369,1,1,0,75,0,0,99,2
0.9759905800735886,1123,1,0,75,0,0,99,3
1.4243351985361403,1,1,0,75,0,0,99,2
-1.7140771307017215,527,1,0,78,0,0,80,1572
-0.8173878937766182,561,1,0,78,0,0,80,1000
-0.3690432753140665,1,1,0,78,0,0,99,2
0.07930134314848519,747,1,0,78,0,0,80,924
0.5276459616110369,1,1,0,78,0,0,80,2
0.9759905800735886,642,1,0,78,0,0,80,874
1.4243351985361403,1,1,0,78,0,0,80,2
-1.7140771307017215,628,1,0,79,0,0,99,525
-0.8173878937766182,669,1,0,79,0,0,99,1120
-0.3690432753140665,1,1,0,79,0,0,99,2
0.07930134314848519,583,1,0,79,0,0,99,1315
0.5276459616110369,1,1,0,79,0,0,99,2
0.9759905800735886,419,1,0,79,0,0,99,1532
1.4243351985361403,1,1,0,79,0,0,99,2
-1.7140771307017215,669,1,0,82,0,0,99,1338
-0.8173878937766182,330,1,0,82,0,0,99,406
-0.3690432753140665,1,1,0,82,0,0,80,2
0.07930134314848519,379,1,0,82,0,0,80,448
0.5276459616110369,1,1,0,82,0,0,80,2
0.9759905800735886,1249,1,0,82,0,0,80,1222
1.4243351985361403,1,1,0,82,0,0,80,2
-1.7140771307017215,720,1,2,2,0,0,80,851
-0.8173878937766182,957,1,2,2,0,0,80,1276
-0.3690432753140665,759,1,2,2,0,0,80,911
0.07930134314848519,822,1,2,2,0,0,80,825
0.5276459616110369,868,1,2,2,0,0,80,722
0.9759905800735886,784,1,2,2,0,0,80,1137
1.4243351985361403,1075,1,2,2,0,0,80,1043
-1.7140771307017215,811,1,2,7,0,0,80,1526
-0.8173878937766182,799,1,2,7,0,0,80,1633
-0.3690432753140665,876,1,2,7,1,0,80,1628
0.07930134314848519,945,1,2,7,1,0,80,1637
0.5276459616110369,925,1,2,7,1,0,80,1528
0.9759905800735886,900,1,2,7,1,0,80,1418
1.4243351985361403,1073,1,2,7,0,0,80,1628
-1.7140771307017215,963,1,2,11,0,0,80,121
-0.8173878937766182,1148,1,2,11,0,0,80,516
-0.3690432753140665,1253,1,2,11,1,0,80,1637
0.07930134314848519,1296,1,2,11,0,0,80,1315
0.5276459616110369,237,1,2,11,1,0,80,1418
0.9759905800735886,324,1,2,11,1,0,80,1527
1.4243351985361403,334,1,2,11,0,0,80,1634
-1.7140771307017215,637,1,2,13,0,0,99,1198
-0.8173878937766182,752,1,2,13,0,0,99,1636
-0.3690432753140665,1,1,2,13,0,0,99,2
0.07930134314848519,729,1,2,13,0,0,99,967
0.5276459616110369,1,1,2,13,0,0,99,2
0.9759905800735886,765,1,2,13,0,0,99,964
1.4243351985361403,1,1,2,13,0,0,99,2
-1.7140771307017215,940,1,2,16,0,0,99,3
-0.8173878937766182,975,1,2,16,0,0,99,3
-0.3690432753140665,1,1,2,16,0,0,99,2
0.07930134314848519,1064,1,2,16,0,0,99,3
0.5276459616110369,1,1,2,16,0,0,99,2
0.9759905800735886,1123,1,2,16,0,0,99,3
1.4243351985361403,1,1,2,16,0,0,99,2
-1.7140771307017215,720,1,3,1,0,0,80,851
-0.8173878937766182,957,1,3,1,0,0,80,1276
-0.3690432753140665,759,1,3,1,0,0,80,911
0.07930134314848519,822,1,3,1,0,0,80,825
0.5276459616110369,868,1,3,1,0,0,80,722
0.9759905800735886,784,1,3,1,0,0,80,1137
1.4243351985361403,1075,1,3,1,0,0,80,1043
-1.7140771307017215,1037,1,3,5,0,0,80,872
-0.8173878937766182,868,1,3,5,0,0,80,618
-0.3690432753140665,858,1,3,5,0,0,80,792
0.07930134314848519,1118,1,3,5,0,0,80,379
0.5276459616110369,999,1,3,5,0,0,80,1631
0.9759905800735886,979,1,3,5,0,0,80,447
1.4243351985361403,967,1,3,5,0,0,80,572
-1.7140771307017215,835,1,3,9,0,0,99,892
-0.8173878937766182,1047,1,3,9,0,0,99,1390
-0.3690432753140665,951,1,3,9,0,0,99,1046
0.07930134314848519,1126,1,3,9,0,0,99,1385
0.5276459616110369,951,1,3,9,0,0,99,379
0.9759905800735886,1047,1,3,9,0,0,99,449
1.4243351985361403,1249,1,3,9,0,0,99,306
-1.7140771307017215,835,1,3,14,0,0,99,513
-0.8173878937766182,1047,1,3,14,0,0,99,1104
-0.3690432753140665,1126,1,3,14,0,0,99,1070
0.07930134314848519,1126,1,3,14,0,0,99,1139
0.5276459616110369,1047,1,3,14,0,0,99,1051
0.9759905800735886,1047,1,3,14,0,0,99,931
1.4243351985361403,1249,1,3,14,0,0,99,893
-1.7140771307017215,858,1,3,17,0,0,80,379
-0.8173878937766182,967,1,3,17,0,0,80,895
-0.3690432753140665,1037,1,3,17,1,0,80,791
0.07930134314848519,941,1,3,17,1,0,80,793
0.5276459616110369,918,1,3,17,1,0,80,793
0.9759905800735886,868,1,3,17,1,0,80,447
1.4243351985361403,868,1,3,17,0,0,80,213
-1.7140771307017215,439,1,3,19,0,0,99,993
-0.8173878937766182,439,1,3,19,0,0,99,1227
-0.3690432753140665,439,1,3,19,0,0,99,1590
0.07930134314848519,100,1,3,19,0,0,99,1661
0.5276459616110369,835,1,3,19,0,0,99,566
0.9759905800735886,669,1,3,19,0,0,99,455
1.4243351985361403,835,1,3,19,0,0,99,1010
-1.7140771307017215,379,1,3,20,0,0,80,570
-0.8173878937766182,419,1,3,20,0,0,80,723
-0.3690432753140665,583,1,3,20,0,0,80,652
0.07930134314848519,642,1,3,20,0,0,80,513
0.5276459616110369,561,1,3,20,0,0,80,297
0.9759905800735886,527,1,3,20,0,0,80,510
1.4243351985361403,561,1,3,20,0,0,80,658
-1.7140771307017215,597,1,3,21,0,0,80,30
-0.8173878937766182,578,1,3,21,0,0,80,297
-0.3690432753140665,646,1,3,21,0,0,80,211
0.07930134314848519,741,1,3,21,0,0,80,380
0.5276459616110369,742,1,3,21,0,0,80,126
0.9759905800735886,717,1,3,21,1,0,80,1633
1.4243351985361403,937,1,3,21,0,0,80,125
-1.7140771307017215,835,1,3,22,0,0,99,824
-0.8173878937766182,1126,1,3,22,0,0,80,825
-0.3690432753140665,214,1,3,22,0,0,80,618
